['2018-01-25', '蜀沪贷', '上海市浦东新区', '--', '平台失联', 'https://www.p2peye.com/thread-1964393-1-1.html']
['2018-01-25', '皇家金融', '广东省深圳市', '--', '平台失联', 'https://www.p2peye.com/thread-1964453-1-1.html']
['2018-01-25', '金陵易贷', '江苏省南京市', '--', '平台失联', 'https://www.p2peye.com/thread-1964409-1-1.html']
['2018-01-25', '汇金屋', '湖南省长沙市', '--', '平台失联', 'https://www.p2peye.com/thread-1964384-1-1.html']
['2018-01-25', '元兴财富', '山东省淄博市', '--', '平台失联', 'https://www.p2peye.com/thread-1964374-1-1.html']
['2018-01-25', '金鲤金服', '北京市西城区', '2015-12-01', '平台失联', 'https://www.p2peye.com/thread-1964662-1-1.html']
['2018-01-25', '猪猪理财', '上海市黄浦区', '2015-06-18', '平台失联', 'https://www.p2peye.com/thread-1964406-1-1.html']
['2018-01-25', '介投行', '上海市黄浦区', '2015-08-17', '平台失联', 'https://www.p2peye.com/thread-1964380-1-1.html']
['2018-01-25', '吉盟财富', '湖南省长沙市', '2015-09-08', '平台失联', 'https://www.p2peye.com/thread-1964660-1-1.html']
['2018-01-23', '保德信', '福建省厦门市', '--', '平台失联', 'https://www.p2peye.com/thread-1963012-1-1.html']
['2018-01-23', '驰智金融', '安徽省合肥市', '--', '平台失联', 'https://www.p2peye.com/thread-1963011-1-1.html']
['2018-01-23', '宏润共创', '浙江省温州市', '--', '平台失联', 'https://www.p2peye.com/thread-1962904-1-1.html']
['2018-01-23', '雅堂金融', '四川省成都市', '--', '终止运营', 'https://www.p2peye.com/thread-1962902-1-1.html']
['2018-01-23', '领投鸟', '上海市普陀区', '2016-01-15', '提现困难', 'https://www.p2peye.com/thread-1962905-1-1.html']
['2018-01-23', '五岳贷', '山东省泰安市', '2014-12-22', '平台失联', 'https://www.p2peye.com/thread-1963010-1-1.html']
['2018-01-22', '太有乾', '上海市黄浦区', '--', '平台失联', 'https://www.p2peye.com/thread-1962043-1-1.html']
['2018-01-22', '绿豆金服', '上海市崇明县', '--', '平台失联', 'https://www.p2peye.com/thread-1962041-1-1.html']
['2018-01-22', '91投', '上海市浦东新区', '2016-05-18', '提现困难', 'https://www.p2peye.com/thread-1961893-1-1.html?highlight=91%CD%B6']
['2018-01-22', '南海创投', '广东省深圳市', '2014-02-18', '平台失联', 'https://www.p2peye.com/thread-1962051-1-1.html']
['2018-01-22', '财佰通', '福建省泉州市', '2013-12-31', '警方介入', 'https://www.p2peye.com/thread-1962037-1-1.html']
['2018-01-22', '月月贷', '湖北省武汉市', '2014-05-14', '暂停发标', 'https://www.p2peye.com/thread-1962039-1-1.html']
['2018-01-16', '沃奥玛', '山西省太原市', '--', '平台失联', 'https://www.p2peye.com/thread-1958573-1-1.html']
['2018-01-16', '世洋投资', '山东省烟台市', '--', '平台失联', 'https://www.p2peye.com/thread-1958571-1-1.html']
['2018-01-16', '大宋财富', '浙江省杭州市', '2017-06-01', '提现困难', 'https://www.p2peye.com/thread-1958572-1-1.html']
['2018-01-16', '成长宝', '北京市东城区', '2014-09-01', '平台失联', 'https://www.p2peye.com/thread-1958567-1-1.html']
['2018-01-16', '日日盈', '北京市东城区', '2015-03-18', '平台失联', 'https://www.p2peye.com/thread-1958566-1-1.html']
['2018-01-16', '88贷网', '重庆市万州区', '2014-07-18', '平台失联', 'https://www.p2peye.com/thread-1958570-1-1.html']
['2018-01-16', '创富贷', '河北省石家庄市', '2014-12-25', '平台失联', 'https://www.p2peye.com/thread-1958569-1-1.html']
['2018-01-14', '钱袋贷', '广东省深圳市', '--', '平台失联', 'https://www.p2peye.com/thread-1957100-1-1.html']
['2018-01-14', '妥妥赢', '上海市黄浦区', '2016-08-01', '平台失联', 'https://www.p2peye.com/thread-1957081-1-1.html']
['2018-01-14', '奔荣金服', '上海市黄浦区', '2015-07-14', '平台失联', 'https://www.p2peye.com/thread-1957040-1-1.html']
['2018-01-14', '贷动天下', '北京市东城区', '2015-11-03', '平台失联', 'https://www.p2peye.com/thread-1957068-1-1.html']
['2018-01-14', '领鲜理财', '北京市东城区', '2014-09-01', '平台失联', 'https://www.p2peye.com/thread-1957069-1-1.html']
['2018-01-14', '穗穗贷', '上海市黄浦区', '2015-07-01', '平台失联', 'https://www.p2peye.com/thread-1957048-1-1.html']
['2018-01-14', '欧巴金融', '广东省深圳市', '--', '平台失联', 'https://www.p2peye.com/thread-1957049-1-1.html']
['2018-01-14', '宝峰创富', '山东省潍坊市', '2016-04-18', '平台失联', 'https://www.p2peye.com/thread-1957086-1-1.html']
['2018-01-14', '双鸿贷', '江西省南昌市', '2014-07-28', '平台失联', 'https://www.p2peye.com/thread-1957087-1-1.html']
['2018-01-14', '中海资本', '湖南省长沙市', '2015-06-02', '平台失联', 'https://www.p2peye.com/thread-1957094-1-1.html']
['2018-01-14', '爱分钱', '四川省成都市', '2016-05-18', '平台失联', 'https://www.p2peye.com/thread-1957099-1-1.html']
['2018-01-14', '悦德投资', '北京市昌平区', '2016-05-19', '平台失联', 'https://www.p2peye.com/thread-1957052-1-1.html']
['2018-01-14', '一点财富', '北京市东城区', '2014-12-01', '平台失联', 'https://www.p2peye.com/thread-1957103-1-1.html']
['2018-01-14', '盈丰在线', '广东省深圳市', '2015-06-08', '平台失联', 'https://www.p2peye.com/thread-1957118-1-1.html']
['2018-01-14', '徽商e贷', '安徽省合肥市', '2016-04-28', '平台失联', 'https://www.p2peye.com/thread-1957119-1-1.html']
['2018-01-14', '榕巨互金', '上海市黄浦区', '2016-05-24', '平台失联', 'https://www.p2peye.com/thread-1957120-1-1.html']
['2018-01-14', '盘恒资产', '上海市黄浦区', '2015-11-05', '平台失联', 'https://www.p2peye.com/thread-1957121-1-1.html']
['2018-01-14', '励国金融', '上海市黄浦区', '2013-04-22', '平台失联', 'https://www.p2peye.com/thread-1957125-1-1.html']
['2018-01-14', '华融信赎楼理财', '广东省深圳市', '2015-06-03', '平台失联', 'https://www.p2peye.com/thread-1957102-1-1.html']
['2018-01-14', '恒添宝', '上海市黄浦区', '--', '平台失联', 'https://www.p2peye.com/thread-1957104-1-1.html']
['2018-01-14', '智能投', '北京市东城区', '2014-12-25', '平台失联', 'https://www.p2peye.com/thread-1957117-1-1.html']
['2018-01-14', '东方宜贷', '江苏省连云港市', '2014-10-01', '平台失联', 'https://www.p2peye.com/thread-1957070-1-1.html']
['2018-01-14', '君越财富', '江苏省南通市', '2016-04-08', '平台失联', 'https://www.p2peye.com/thread-1957123-1-1.html']
['2018-01-14', '陨石地带', '北京市东城区', '2015-08-01', '平台失联', 'https://www.p2peye.com/thread-1957127-1-1.html']
['2018-01-14', '玩理财', '北京市东城区', '2015-12-01', '平台失联', 'https://www.p2peye.com/thread-1957129-1-1.html']
['2018-01-14', '火箭理财', '北京市东城区', '2014-01-13', '平台失联', 'https://www.p2peye.com/thread-1957126-1-1.html']
['2018-01-14', '政信贷', '上海市黄浦区', '2014-11-27', '平台失联', 'https://www.p2peye.com/thread-1957084-1-1.html']
['2018-01-14', '快融网', '江苏省南京市', '2010-12-22', '平台失联', 'https://www.p2peye.com/thread-1957130-1-1.html']
['2018-01-14', '趣投金融', '重庆市万州区', '2016-03-09', '平台失联', 'https://www.p2peye.com/thread-1957133-1-1.html']
['2018-01-14', '贝壳理财', '上海市黄浦区', '2014-05-22', '平台失联', 'https://www.p2peye.com/thread-1957136-1-1.html']
['2018-01-14', '光大炎黄', '湖北省武汉市', '2014-05-09', '平台失联', 'https://www.p2peye.com/thread-1957141-1-1.html']
['2018-01-14', '九一贷', '江苏省无锡市', '2014-03-17', '平台失联', 'https://www.p2peye.com/thread-1957142-1-1.html']
['2018-01-14', '一起一起投', '北京市东城区', '2015-01-19', '平台失联', 'https://www.p2peye.com/thread-1957144-1-1.html']
['2018-01-14', '本倍财富', '广东省广州市', '2015-11-02', '平台失联', 'https://www.p2peye.com/thread-1957251-1-1.html']
['2018-01-14', '乐米金服', '上海市黄浦区', '2015-12-28', '平台失联', 'https://www.p2peye.com/thread-1957253-1-1.html']
['2018-01-14', '申金贷', '上海市黄浦区', '2013-10-20', '平台失联', 'https://www.p2peye.com/thread-1957149-1-1.html']
['2018-01-14', '爱银网', '北京市东城区', '2015-08-16', '平台失联', 'https://www.p2peye.com/thread-1957252-1-1.html']
